datetime,open,high,low,close
2023-10-17 10:45:00,28490.98000,28566.57000,28483.15000,28554.82000
2023-10-17 10:50:00,28550.57000,28574.58000,28520.76000,28533.02000
2023-10-17 10:55:00,28532.00000,28540.67000,28493.61000,28521.18000
2023-10-17 11:00:00,28519.78000,28538.24000,28492.58000,28492.58000
2023-10-17 11:05:00,28492.87000,28514.82000,28477.38000,28477.74000
2023-10-17 11:10:00,28475.93000,28493.68000,28463.52000,28479.68000
2023-10-17 11:15:00,28479.34000,28501.49000,28463.51000,28463.52000
2023-10-17 11:20:00,28463.52000,28497.48000,28463.51000,28468.93000
2023-10-17 11:25:00,28467.79000,28489.16000,28461.55000,28484.38000
2023-10-17 11:30:00,28484.37000,28484.37000,28456.58000,28476.64000
2023-10-17 11:35:00,28476.64000,28503.04000,28469.65000,28493.49000
2023-10-17 11:40:00,28493.49000,28493.49000,28460.94000,28470.57000
2023-10-17 11:45:00,28470.57000,28493.32000,28456.11000,28456.12000
2023-10-17 11:50:00,28456.11000,28468.70000,28448.51000,28462.85000
2023-10-17 11:55:00,28462.85000,28471.26000,28433.57000,28435.55000
2023-10-17 12:00:00,28435.55000,28489.06000,28433.57000,28479.75000
2023-10-17 12:05:00,28479.74000,28486.90000,28425.85000,28460.75000
2023-10-17 12:10:00,28460.74000,28460.75000,28412.73000,28414.60000
2023-10-17 12:15:00,28413.81000,28445.91000,28411.82000,28433.36000
2023-10-17 12:20:00,28433.37000,28464.64000,28433.37000,28460.72000
2023-10-17 12:25:00,28460.73000,28468.48000,28427.01000,28427.89000
2023-10-17 12:30:00,28427.90000,28431.91000,28367.72000,28397.72000
2023-10-17 12:35:00,28397.71000,28413.28000,28332.43000,28355.93000
2023-10-17 12:40:00,28355.93000,28397.52000,28335.71000,28363.21000
2023-10-17 12:45:00,28363.22000,28400.54000,28343.83000,28399.08000
2023-10-17 12:50:00,28398.41000,28410.77000,28353.89000,28357.92000
2023-10-17 12:55:00,28357.91000,28364.67000,28208.89000,28230.98000
2023-10-17 13:00:00,28228.18000,28267.30000,28160.38000,28229.43000
2023-10-17 13:05:00,28229.31000,28320.11000,28210.88000,28318.50000
2023-10-17 13:10:00,28320.36000,28334.80000,28300.61000,28322.96000
2023-10-17 13:15:00,28322.12000,28391.15000,28307.26000,28366.10000
2023-10-17 13:20:00,28368.85000,28413.00000,28348.18000,28373.04000
2023-10-17 13:25:00,28371.23000,28371.26000,28246.45000,28272.71000
2023-10-17 13:30:00,28277.37000,28304.64000,28230.52000,28258.28000
2023-10-17 13:35:00,28258.46000,28295.70000,28238.88000,28266.51000
2023-10-17 13:40:00,28266.51000,28281.94000,28238.57000,28249.37000
2023-10-17 13:45:00,28248.77000,28253.50000,28149.00000,28198.07000
2023-10-17 13:50:00,28195.90000,28312.77000,28183.42000,28306.65000
2023-10-17 13:55:00,28306.33000,28358.35000,28301.41000,28306.66000
2023-10-17 14:00:00,28306.65000,28343.80000,28289.28000,28331.06000
2023-10-17 14:05:00,28330.28000,28394.95000,28317.48000,28382.08000
2023-10-17 14:10:00,28383.58000,28442.04000,28354.00000,28420.68000
2023-10-17 14:15:00,28422.32000,28472.14000,28368.89000,28415.12000
2023-10-17 14:20:00,28415.12000,28423.00000,28371.54000,28410.93000
2023-10-17 14:25:00,28410.93000,28421.12000,28387.10000,28409.62000
2023-10-17 14:30:00,28409.62000,28424.38000,28384.39000,28421.58000
2023-10-17 14:35:00,28424.72000,28480.80000,28422.35000,28460.86000
2023-10-17 14:40:00,28460.85000,28525.69000,28411.00000,28445.85000
2023-10-17 14:45:00,28445.83000,28488.36000,28438.85000,28479.60000
2023-10-17 14:50:00,28478.01000,28498.74000,28429.06000,28433.97000
2023-10-17 14:55:00,28432.75000,28510.00000,28420.01000,28485.81000
2023-10-17 15:00:00,28484.55000,28529.99000,28464.12000,28518.70000
2023-10-17 15:05:00,28518.71000,28562.28000,28504.91000,28512.01000
2023-10-17 15:10:00,28512.01000,28586.92000,28497.87000,28576.93000
2023-10-17 15:15:00,28578.60000,28582.01000,28512.74000,28545.61000
2023-10-17 15:20:00,28545.39000,28593.70000,28537.28000,28575.00000
2023-10-17 15:25:00,28576.32000,28583.23000,28480.01000,28482.91000
2023-10-17 15:30:00,28481.33000,28523.11000,28464.20000,28516.10000
2023-10-17 15:35:00,28516.09000,28580.00000,28512.48000,28564.83000
2023-10-17 15:40:00,28563.11000,28570.00000,28493.40000,28502.97000
2023-10-17 15:45:00,28501.44000,28531.58000,28464.66000,28486.99000
2023-10-17 15:50:00,28489.05000,28513.49000,28455.06000,28460.45000
2023-10-17 15:55:00,28460.75000,28494.79000,28450.34000,28479.75000
2023-10-17 16:00:00,28479.75000,28510.00000,28460.00000,28466.68000
2023-10-17 16:05:00,28467.44000,28471.81000,28444.01000,28459.45000
2023-10-17 16:10:00,28459.45000,28483.15000,28457.45000,28475.22000
2023-10-17 16:15:00,28475.23000,28542.33000,28471.00000,28525.99000
2023-10-17 16:20:00,28525.99000,28575.25000,28511.51000,28551.43000
2023-10-17 16:25:00,28551.60000,28591.47000,28528.59000,28536.79000
2023-10-17 16:30:00,28536.75000,28568.93000,28533.34000,28535.91000
2023-10-17 16:35:00,28535.90000,28558.98000,28528.39000,28557.92000
2023-10-17 16:40:00,28557.91000,28580.01000,28550.00000,28577.42000
2023-10-17 16:45:00,28577.41000,28595.13000,28570.21000,28589.64000
2023-10-17 16:50:00,28589.69000,28597.66000,28555.96000,28576.12000
2023-10-17 16:55:00,28576.12000,28623.87000,28570.00000,28608.35000
2023-10-17 17:00:00,28608.36000,28637.21000,28523.33000,28559.12000
2023-10-17 17:05:00,28558.43000,28582.34000,28523.42000,28538.37000
2023-10-17 17:10:00,28538.37000,28561.51000,28528.83000,28534.04000
2023-10-17 17:15:00,28534.59000,28534.59000,28380.91000,28432.49000
2023-10-17 17:20:00,28432.49000,28457.57000,28410.76000,28438.59000
2023-10-17 17:25:00,28438.63000,28458.82000,28430.50000,28450.50000
2023-10-17 17:30:00,28448.96000,28471.07000,28405.95000,28430.26000
2023-10-17 17:35:00,28430.25000,28441.80000,28406.75000,28406.98000
2023-10-17 17:40:00,28407.57000,28451.96000,28391.51000,28450.06000
2023-10-17 17:45:00,28450.06000,28465.07000,28402.74000,28462.57000
2023-10-17 17:50:00,28462.56000,28484.29000,28426.71000,28435.67000
2023-10-17 17:55:00,28435.67000,28472.77000,28431.45000,28448.86000
2023-10-17 18:00:00,28448.85000,28470.23000,28427.60000,28430.50000
2023-10-17 18:05:00,28430.49000,28501.15000,28427.50000,28499.06000
2023-10-17 18:10:00,28499.06000,28499.62000,28464.56000,28469.79000
2023-10-17 18:15:00,28467.65000,28512.96000,28467.64000,28483.51000
2023-10-17 18:20:00,28483.51000,28486.44000,28449.02000,28453.94000
2023-10-17 18:25:00,28453.94000,28467.65000,28451.76000,28458.09000
2023-10-17 18:30:00,28458.09000,28458.09000,28431.00000,28455.72000
2023-10-17 18:35:00,28455.72000,28476.64000,28452.50000,28470.80000
2023-10-17 18:40:00,28470.79000,28497.25000,28464.33000,28484.11000
2023-10-17 18:45:00,28484.11000,28487.81000,28444.75000,28486.12000
2023-10-17 18:50:00,28486.10000,28486.11000,28348.47000,28394.14000
2023-10-17 18:55:00,28391.52000,28400.00000,28328.54000,28365.21000
2023-10-17 19:00:00,28367.42000,28402.58000,28363.93000,28375.76000
2023-10-17 19:05:00,28375.99000,28429.18000,28373.28000,28407.23000
2023-10-17 19:10:00,28407.23000,28426.40000,28403.06000,28416.93000
2023-10-17 19:15:00,28416.93000,28468.46000,28416.93000,28466.46000
2023-10-17 19:20:00,28466.46000,28471.74000,28438.25000,28462.25000
2023-10-17 19:25:00,28462.24000,28472.32000,28436.98000,28447.77000
2023-10-17 19:30:00,28447.77000,28476.14000,28438.13000,28462.96000
2023-10-17 19:35:00,28462.76000,28500.93000,28462.75000,28493.13000
2023-10-17 19:40:00,28493.13000,28498.93000,28475.74000,28490.56000
2023-10-17 19:45:00,28491.13000,28500.34000,28479.20000,28496.83000
2023-10-17 19:50:00,28495.91000,28526.51000,28489.00000,28523.46000
2023-10-17 19:55:00,28524.62000,28536.67000,28483.87000,28534.56000
2023-10-17 20:00:00,28534.69000,28557.45000,28522.29000,28524.41000
2023-10-17 20:05:00,28524.72000,28531.80000,28494.94000,28531.03000
2023-10-17 20:10:00,28531.78000,28536.26000,28505.21000,28533.87000
2023-10-17 20:15:00,28533.87000,28544.68000,28490.82000,28502.66000
2023-10-17 20:20:00,28502.67000,28526.54000,28502.66000,28517.87000
2023-10-17 20:25:00,28517.87000,28539.83000,28513.74000,28536.52000
2023-10-17 20:30:00,28536.53000,28547.89000,28514.75000,28532.17000
2023-10-17 20:35:00,28532.18000,28535.48000,28497.90000,28503.20000
2023-10-17 20:40:00,28503.21000,28527.05000,28503.21000,28522.19000
2023-10-17 20:45:00,28521.86000,28522.89000,28495.31000,28504.33000
2023-10-17 20:50:00,28504.33000,28504.33000,28462.48000,28462.48000
2023-10-17 20:55:00,28462.47000,28480.84000,28454.50000,28455.63000
2023-10-17 21:00:00,28455.61000,28457.37000,28419.56000,28452.46000
2023-10-17 21:05:00,28452.46000,28500.00000,28452.45000,28498.78000
2023-10-17 21:10:00,28499.60000,28512.28000,28494.67000,28512.17000
2023-10-17 21:15:00,28512.03000,28566.66000,28506.62000,28555.16000
2023-10-17 21:20:00,28555.16000,28571.52000,28542.80000,28551.45000
2023-10-17 21:25:00,28551.45000,28574.05000,28551.45000,28570.58000
2023-10-17 21:30:00,28570.58000,28572.08000,28535.12000,28552.92000
2023-10-17 21:35:00,28552.92000,28553.43000,28514.05000,28515.98000
2023-10-17 21:40:00,28515.98000,28526.01000,28498.15000,28498.15000
2023-10-17 21:45:00,28498.16000,28498.16000,28468.43000,28490.87000
2023-10-17 21:50:00,28490.87000,28504.76000,28487.06000,28496.00000
2023-10-17 21:55:00,28496.00000,28503.58000,28493.46000,28495.08000
2023-10-17 22:00:00,28495.07000,28495.89000,28424.03000,28456.92000
2023-10-17 22:05:00,28456.92000,28471.50000,28448.33000,28460.00000
2023-10-17 22:10:00,28460.00000,28469.09000,28451.14000,28465.40000
2023-10-17 22:15:00,28465.02000,28465.24000,28432.20000,28461.41000
2023-10-17 22:20:00,28461.41000,28476.49000,28458.81000,28469.67000
2023-10-17 22:25:00,28469.67000,28470.96000,28452.55000,28467.73000
2023-10-17 22:30:00,28467.74000,28499.10000,28467.03000,28486.52000
2023-10-17 22:35:00,28486.51000,28487.66000,28471.12000,28471.12000
2023-10-17 22:40:00,28471.13000,28471.13000,28400.00000,28411.50000
2023-10-17 22:45:00,28411.50000,28417.43000,28395.43000,28401.03000
2023-10-17 22:50:00,28401.04000,28406.14000,28384.33000,28400.00000
2023-10-17 22:55:00,28399.99000,28430.56000,28399.99000,28427.11000
2023-10-17 23:00:00,28427.10000,28438.55000,28416.62000,28423.73000
2023-10-17 23:05:00,28423.20000,28458.06000,28423.18000,28436.80000
2023-10-17 23:10:00,28436.79000,28457.97000,28436.34000,28452.00000
2023-10-17 23:15:00,28451.99000,28455.98000,28436.22000,28454.96000
2023-10-17 23:20:00,28454.93000,28460.52000,28446.91000,28460.26000
2023-10-17 23:25:00,28460.24000,28462.02000,28450.67000,28450.68000
2023-10-17 23:30:00,28450.67000,28457.33000,28437.67000,28456.13000
2023-10-17 23:35:00,28456.12000,28459.54000,28435.85000,28444.50000
2023-10-17 23:40:00,28444.48000,28454.55000,28429.44000,28429.44000
2023-10-17 23:45:00,28429.45000,28433.13000,28401.14000,28417.13000
2023-10-17 23:50:00,28417.13000,28424.09000,28414.69000,28416.56000
2023-10-17 23:55:00,28417.19000,28421.03000,28406.50000,28408.83000
2023-10-18 00:00:00,28408.51000,28422.48000,28402.95000,28419.22000
2023-10-18 00:05:00,28419.76000,28444.83000,28405.73000,28444.36000
2023-10-18 00:10:00,28444.35000,28453.07000,28385.25000,28389.01000
2023-10-18 00:15:00,28389.01000,28445.79000,28389.01000,28436.81000
2023-10-18 00:20:00,28436.82000,28446.94000,28430.39000,28445.08000
2023-10-18 00:25:00,28445.24000,28446.28000,28417.23000,28430.73000
2023-10-18 00:30:00,28430.74000,28433.58000,28395.55000,28397.85000
2023-10-18 00:35:00,28396.32000,28396.32000,28355.00000,28368.79000
2023-10-18 00:40:00,28367.87000,28371.25000,28346.82000,28351.36000
2023-10-18 00:45:00,28350.92000,28363.06000,28331.58000,28354.74000
2023-10-18 00:50:00,28353.57000,28384.04000,28346.50000,28369.87000
2023-10-18 00:55:00,28369.49000,28391.72000,28354.03000,28386.51000
2023-10-18 01:00:00,28386.51000,28391.40000,28363.60000,28367.57000
2023-10-18 01:05:00,28367.57000,28410.28000,28367.13000,28404.90000
2023-10-18 01:10:00,28404.91000,28430.27000,28404.90000,28417.71000
2023-10-18 01:15:00,28416.55000,28434.37000,28362.27000,28368.41000
2023-10-18 01:20:00,28369.57000,28369.57000,28336.11000,28363.45000
2023-10-18 01:25:00,28363.46000,28379.84000,28354.52000,28361.42000
2023-10-18 01:30:00,28361.43000,28367.09000,28345.21000,28359.50000
2023-10-18 01:35:00,28359.59000,28392.27000,28359.50000,28384.75000
2023-10-18 01:40:00,28384.75000,28390.21000,28340.04000,28347.13000
2023-10-18 01:45:00,28347.13000,28377.52000,28347.13000,28372.74000
2023-10-18 01:50:00,28372.74000,28382.28000,28363.63000,28373.22000
2023-10-18 01:55:00,28373.21000,28378.38000,28370.49000,28373.03000
2023-10-18 02:00:00,28373.26000,28421.66000,28371.49000,28418.44000
2023-10-18 02:05:00,28419.54000,28420.27000,28389.22000,28389.71000
2023-10-18 02:10:00,28389.71000,28406.61000,28385.63000,28399.02000
2023-10-18 02:15:00,28399.02000,28419.72000,28380.00000,28417.75000
2023-10-18 02:20:00,28417.75000,28447.87000,28409.80000,28442.32000
2023-10-18 02:25:00,28442.32000,28492.27000,28442.31000,28477.64000
2023-10-18 02:30:00,28477.64000,28489.64000,28453.45000,28489.56000
2023-10-18 02:35:00,28487.00000,28524.43000,28479.45000,28504.12000
2023-10-18 02:40:00,28500.01000,28509.29000,28474.19000,28476.89000
2023-10-18 02:45:00,28476.90000,28481.08000,28450.55000,28455.49000
2023-10-18 02:50:00,28456.32000,28482.81000,28454.74000,28470.03000
2023-10-18 02:55:00,28470.03000,28500.00000,28465.65000,28490.29000
2023-10-18 03:00:00,28490.28000,28510.00000,28490.00000,28500.87000
2023-10-18 03:05:00,28501.54000,28515.40000,28495.38000,28498.03000
2023-10-18 03:10:00,28498.03000,28503.10000,28472.38000,28473.12000
2023-10-18 03:15:00,28473.10000,28489.46000,28469.55000,28485.44000
2023-10-18 03:20:00,28484.79000,28484.79000,28459.47000,28464.78000
2023-10-18 03:25:00,28463.29000,28494.10000,28461.90000,28494.10000
2023-10-18 03:30:00,28494.10000,28501.99000,28471.94000,28480.04000
2023-10-18 03:35:00,28480.05000,28507.49000,28480.04000,28501.44000
2023-10-18 03:40:00,28501.44000,28520.37000,28501.43000,28515.56000
2023-10-18 03:45:00,28513.15000,28515.30000,28501.44000,28502.71000
2023-10-18 03:50:00,28502.71000,28531.15000,28486.96000,28526.16000
2023-10-18 03:55:00,28526.07000,28533.84000,28526.07000,28532.01000
2023-10-18 04:00:00,28532.00000,28540.00000,28503.54000,28510.59000
2023-10-18 04:05:00,28510.59000,28516.46000,28493.04000,28505.81000
2023-10-18 04:10:00,28505.80000,28525.24000,28505.80000,28513.70000
2023-10-18 04:15:00,28513.69000,28513.69000,28487.05000,28495.71000
2023-10-18 04:20:00,28495.70000,28514.45000,28495.70000,28504.37000
2023-10-18 04:25:00,28504.37000,28504.37000,28495.39000,28498.07000
2023-10-18 04:30:00,28497.13000,28500.87000,28459.01000,28475.16000
2023-10-18 04:35:00,28475.17000,28521.57000,28475.17000,28516.37000
2023-10-18 04:40:00,28517.51000,28532.63000,28507.10000,28526.33000
2023-10-18 04:45:00,28526.33000,28574.54000,28518.01000,28573.97000
2023-10-18 04:50:00,28572.03000,28616.03000,28567.50000,28581.37000
2023-10-18 04:55:00,28581.37000,28999.98000,28579.49000,28748.22000
2023-10-18 05:00:00,28746.94000,28801.51000,28678.09000,28723.66000
2023-10-18 05:05:00,28723.66000,28767.08000,28688.24000,28741.65000
2023-10-18 05:10:00,28741.76000,28750.60000,28646.91000,28679.74000
2023-10-18 05:15:00,28678.65000,28729.65000,28653.59000,28673.25000
2023-10-18 05:20:00,28673.25000,28719.61000,28655.86000,28718.20000
2023-10-18 05:25:00,28716.30000,28764.00000,28700.01000,28710.20000
2023-10-18 05:30:00,28709.51000,28778.58000,28700.04000,28739.62000
2023-10-18 05:35:00,28739.61000,28811.26000,28733.30000,28788.23000
2023-10-18 05:40:00,28788.23000,28865.61000,28753.17000,28753.62000
2023-10-18 05:45:00,28753.18000,28769.87000,28671.07000,28671.07000
2023-10-18 05:50:00,28673.46000,28699.97000,28649.95000,28666.88000
2023-10-18 05:55:00,28666.88000,28711.54000,28666.71000,28710.04000
2023-10-18 06:00:00,28709.14000,28742.45000,28685.52000,28720.43000
2023-10-18 06:05:00,28718.91000,28718.92000,28668.11000,28690.80000
2023-10-18 06:10:00,28691.05000,28745.16000,28690.81000,28725.25000
2023-10-18 06:15:00,28725.26000,28754.33000,28725.25000,28746.19000
2023-10-18 06:20:00,28746.19000,28754.88000,28717.92000,28725.42000
2023-10-18 06:25:00,28725.41000,28732.92000,28681.92000,28695.14000
2023-10-18 06:30:00,28695.14000,28710.79000,28664.76000,28677.89000
2023-10-18 06:35:00,28677.90000,28701.54000,28664.35000,28673.83000
2023-10-18 06:40:00,28673.11000,28685.00000,28655.71000,28673.47000
2023-10-18 06:45:00,28673.47000,28694.44000,28634.21000,28693.06000
2023-10-18 06:50:00,28693.05000,28708.24000,28680.30000,28695.42000
2023-10-18 06:55:00,28695.61000,28701.09000,28678.39000,28681.07000
2023-10-18 07:00:00,28681.06000,28686.18000,28547.10000,28590.96000
2023-10-18 07:05:00,28590.93000,28614.34000,28564.22000,28588.35000
2023-10-18 07:10:00,28587.28000,28604.11000,28577.58000,28587.97000
2023-10-18 07:15:00,28587.97000,28619.16000,28575.87000,28595.01000
2023-10-18 07:20:00,28595.01000,28616.04000,28571.05000,28581.70000
2023-10-18 07:25:00,28581.69000,28601.94000,28538.57000,28584.86000
2023-10-18 07:30:00,28583.01000,28613.61000,28557.92000,28599.83000
2023-10-18 07:35:00,28599.82000,28610.80000,28567.03000,28575.88000
2023-10-18 07:40:00,28575.57000,28584.58000,28556.35000,28579.11000
2023-10-18 07:45:00,28579.10000,28579.10000,28492.71000,28504.13000
2023-10-18 07:50:00,28505.48000,28533.96000,28502.01000,28508.83000
2023-10-18 07:55:00,28508.83000,28514.62000,28499.72000,28508.62000
2023-10-18 08:00:00,28508.62000,28548.87000,28481.59000,28533.66000
2023-10-18 08:05:00,28533.65000,28570.60000,28527.52000,28542.85000
2023-10-18 08:10:00,28540.36000,28546.38000,28488.77000,28500.49000
2023-10-18 08:15:00,28500.49000,28528.89000,28481.66000,28493.48000
2023-10-18 08:20:00,28490.31000,28534.58000,28484.44000,28531.53000
2023-10-18 08:25:00,28531.53000,28547.75000,28526.00000,28539.07000
2023-10-18 08:30:00,28538.92000,28544.85000,28516.28000,28543.54000
2023-10-18 08:35:00,28543.54000,28546.23000,28499.28000,28507.67000
2023-10-18 08:40:00,28507.67000,28542.85000,28507.67000,28540.12000
2023-10-18 08:45:00,28540.12000,28542.73000,28512.78000,28536.02000
2023-10-18 08:50:00,28536.01000,28553.00000,28522.62000,28547.23000
2023-10-18 08:55:00,28547.23000,28573.72000,28547.22000,28570.25000
2023-10-18 09:00:00,28570.24000,28573.31000,28547.09000,28551.44000
2023-10-18 09:05:00,28553.11000,28558.25000,28544.77000,28547.61000
2023-10-18 09:10:00,28547.62000,28569.72000,28543.11000,28567.04000
2023-10-18 09:15:00,28567.04000,28589.24000,28563.92000,28584.96000
2023-10-18 09:20:00,28584.96000,28604.57000,28579.97000,28599.88000
2023-10-18 09:25:00,28601.48000,28611.36000,28571.42000,28575.65000
2023-10-18 09:30:00,28575.48000,28613.69000,28568.40000,28601.04000
2023-10-18 09:35:00,28602.36000,28608.12000,28589.79000,28595.09000
2023-10-18 09:40:00,28595.08000,28595.08000,28570.52000,28570.55000
2023-10-18 09:45:00,28571.64000,28581.53000,28571.63000,28581.53000
2023-10-18 09:50:00,28581.52000,28598.43000,28558.05000,28558.33000
2023-10-18 09:55:00,28558.12000,28562.03000,28253.71000,28281.90000
2023-10-18 10:00:00,28275.22000,28369.35000,28267.79000,28364.76000
2023-10-18 10:05:00,28365.84000,28422.71000,28350.99000,28386.70000
2023-10-18 10:10:00,28386.69000,28414.17000,28374.48000,28405.17000
2023-10-18 10:15:00,28405.16000,28432.68000,28376.40000,28408.36000
2023-10-18 10:20:00,28406.43000,28436.39000,28385.24000,28389.21000
2023-10-18 10:25:00,28388.49000,28397.52000,28348.99000,28381.47000
2023-10-18 10:30:00,28381.53000,28390.89000,28336.60000,28379.71000
2023-10-18 10:35:00,28378.92000,28414.05000,28376.52000,28392.23000
2023-10-18 10:40:00,28392.23000,28424.68000,28373.06000,28407.44000
2023-10-18 10:45:00,28407.44000,28424.95000,28383.42000,28398.64000
2023-10-18 10:50:00,28398.62000,28408.31000,28381.27000,28394.48000
2023-10-18 10:55:00,28389.42000,28397.49000,28371.63000,28390.51000
2023-10-18 11:00:00,28390.44000,28397.26000,28370.23000,28375.76000
2023-10-18 11:05:00,28375.75000,28387.82000,28361.79000,28367.52000
2023-10-18 11:10:00,28367.51000,28379.58000,28350.01000,28350.01000
2023-10-18 11:15:00,28350.88000,28411.89000,28350.87000,28408.09000
2023-10-18 11:20:00,28408.09000,28421.90000,28387.18000,28396.14000
2023-10-18 11:25:00,28396.14000,28402.74000,28358.51000,28365.77000
2023-10-18 11:30:00,28365.78000,28404.43000,28365.78000,28398.80000
2023-10-18 11:35:00,28398.80000,28415.32000,28395.89000,28396.79000
2023-10-18 11:40:00,28396.79000,28406.54000,28384.89000,28384.89000
2023-10-18 11:45:00,28384.88000,28414.63000,28378.96000,28397.66000
2023-10-18 11:50:00,28396.49000,28403.78000,28378.01000,28383.59000
2023-10-18 11:55:00,28383.60000,28393.09000,28359.70000,28360.35000
2023-10-18 12:00:00,28360.34000,28398.06000,28352.99000,28358.85000
2023-10-18 12:05:00,28358.69000,28387.05000,28350.40000,28364.00000
2023-10-18 12:10:00,28360.72000,28375.25000,28346.71000,28368.96000
2023-10-18 12:15:00,28368.96000,28389.58000,28356.89000,28384.57000
2023-10-18 12:20:00,28383.79000,28402.86000,28376.40000,28378.63000
2023-10-18 12:25:00,28378.63000,28400.64000,28364.67000,28389.76000
2023-10-18 12:30:00,28389.76000,28428.54000,28383.90000,28393.10000
2023-10-18 12:35:00,28392.40000,28398.32000,28370.20000,28372.61000
2023-10-18 12:40:00,28372.10000,28376.95000,28351.92000,28358.80000
2023-10-18 12:45:00,28358.80000,28358.80000,28304.69000,28308.35000
2023-10-18 12:50:00,28309.82000,28349.35000,28297.80000,28319.95000
2023-10-18 12:55:00,28319.77000,28363.16000,28300.00000,28341.94000
2023-10-18 13:00:00,28340.11000,28340.11000,28314.18000,28316.53000
2023-10-18 13:05:00,28316.53000,28361.17000,28313.06000,28357.18000
2023-10-18 13:10:00,28355.72000,28369.75000,28339.76000,28346.60000
2023-10-18 13:15:00,28346.59000,28388.62000,28328.00000,28379.59000
2023-10-18 13:20:00,28379.58000,28379.58000,28359.86000,28367.08000
2023-10-18 13:25:00,28362.59000,28389.64000,28351.12000,28366.91000
2023-10-18 13:30:00,28366.90000,28399.99000,28359.21000,28386.00000
2023-10-18 13:35:00,28382.38000,28390.29000,28333.34000,28339.36000
2023-10-18 13:40:00,28339.36000,28339.36000,28310.18000,28318.99000
2023-10-18 13:45:00,28320.78000,28370.98000,28313.18000,28347.54000
2023-10-18 13:50:00,28347.54000,28370.45000,28272.52000,28359.75000
2023-10-18 13:55:00,28359.00000,28360.00000,28325.31000,28339.66000
2023-10-18 14:00:00,28339.67000,28339.72000,28292.85000,28316.85000
2023-10-18 14:05:00,28317.03000,28341.91000,28296.97000,28302.74000
2023-10-18 14:10:00,28299.90000,28323.59000,28268.14000,28315.21000
2023-10-18 14:15:00,28312.78000,28321.21000,28268.19000,28311.80000
2023-10-18 14:20:00,28312.66000,28379.01000,28305.06000,28363.85000
2023-10-18 14:25:00,28363.86000,28363.86000,28291.65000,28295.07000
2023-10-18 14:30:00,28291.69000,28305.42000,28186.42000,28275.96000
2023-10-18 14:35:00,28273.69000,28275.83000,28151.60000,28233.60000
2023-10-18 14:40:00,28232.09000,28257.33000,28190.84000,28198.44000
2023-10-18 14:45:00,28199.05000,28235.95000,28181.20000,28204.20000
2023-10-18 14:50:00,28204.21000,28226.91000,28186.14000,28208.67000
2023-10-18 14:55:00,28205.63000,28226.00000,28191.19000,28201.83000
2023-10-18 15:00:00,28201.83000,28240.99000,28195.97000,28214.27000
2023-10-18 15:05:00,28214.26000,28227.55000,28167.47000,28223.87000
2023-10-18 15:10:00,28223.87000,28264.30000,28215.29000,28248.68000
2023-10-18 15:15:00,28248.69000,28282.17000,28230.83000,28266.89000
2023-10-18 15:20:00,28266.89000,28276.81000,28240.41000,28271.17000
2023-10-18 15:25:00,28271.16000,28295.61000,28263.51000,28277.95000
2023-10-18 15:30:00,28277.95000,28280.78000,28242.63000,28255.09000
2023-10-18 15:35:00,28255.09000,28286.00000,28244.17000,28253.99000
2023-10-18 15:40:00,28253.98000,28255.11000,28218.26000,28229.30000
2023-10-18 15:45:00,28230.56000,28265.48000,28223.60000,28249.57000
2023-10-18 15:50:00,28249.56000,28273.81000,28247.50000,28270.72000
2023-10-18 15:55:00,28270.72000,28279.08000,28250.73000,28254.72000
2023-10-18 16:00:00,28254.71000,28337.03000,28226.61000,28307.29000
2023-10-18 16:05:00,28307.30000,28395.34000,28297.39000,28367.92000
2023-10-18 16:10:00,28367.92000,28383.91000,28347.37000,28348.03000
2023-10-18 16:15:00,28348.03000,28380.10000,28331.87000,28350.41000
2023-10-18 16:20:00,28350.41000,28375.66000,28311.59000,28322.11000
2023-10-18 16:25:00,28320.22000,28360.27000,28320.22000,28324.45000
2023-10-18 16:30:00,28324.46000,28345.18000,28308.65000,28315.01000
2023-10-18 16:35:00,28315.00000,28338.60000,28278.23000,28300.89000
2023-10-18 16:40:00,28300.88000,28365.52000,28296.93000,28358.74000
2023-10-18 16:45:00,28357.16000,28409.57000,28350.44000,28389.31000
2023-10-18 16:50:00,28388.08000,28394.68000,28364.90000,28373.61000
2023-10-18 16:55:00,28374.02000,28380.74000,28346.10000,28358.42000
2023-10-18 17:00:00,28358.42000,28405.00000,28348.62000,28374.05000
2023-10-18 17:05:00,28374.05000,28419.41000,28369.64000,28403.29000
2023-10-18 17:10:00,28403.29000,28422.32000,28391.68000,28415.58000
2023-10-18 17:15:00,28416.12000,28426.90000,28390.42000,28415.83000
2023-10-18 17:20:00,28415.83000,28415.83000,28415.82000,28415.82000
2023-10-18 17:25:00,28415.82000,28426.26000,28400.72000,28408.70000
2023-10-18 17:30:00,28416.71000,28426.26000,28382.24000,28382.24000
2023-10-18 17:35:00,28382.23000,28388.56000,28355.87000,28361.50000
2023-10-18 17:40:00,28359.14000,28373.88000,28357.15000,28367.19000
2023-10-18 17:45:00,28368.71000,28369.11000,28345.47000,28356.75000
2023-10-18 17:50:00,28357.83000,28368.00000,28350.03000,28356.15000
2023-10-18 17:55:00,28356.15000,28364.34000,28340.83000,28341.10000
2023-10-18 18:00:00,28341.10000,28344.97000,28325.02000,28325.70000
2023-10-18 18:05:00,28325.71000,28375.00000,28325.70000,28368.61000
2023-10-18 18:10:00,28368.80000,28377.27000,28362.21000,28362.83000
